yardline_100,ydstogo,td_prob,fg_prob,opp_td_prob,opp_fg_prob,no_score_prob,ep,n
93.0,15.0,0.123704314,0.09820062,0.43479323,0.30574957,0.027055504,-2.8149688,3
93.0,16.0,0.10314847,0.079622865,0.383713,0.27934057,0.14285405,-2.5813642,1
93.0,17.0,0.06770249,0.05840643,0.30165267,0.20026901,0.36129034,-2.079194,2
93.0,18.0,0.13241409,0.09516579,0.42509615,0.3023499,0.034453295,-2.685685,6
93.0,19.0,0.11804262,0.08845149,0.40578577,0.29021272,0.08470328,-2.6404457,4
93.0,20.0,0.09503063,0.08447588,0.34686962,0.2782494,0.18631364,-2.354883,1
93.0,22.0,0.06360129,0.057502944,0.29245,0.1880202,0.3901344,-2.0052204,1
93.0,23.0,0.14499989,0.090494394,0.41776246,0.3292513,0.007534331,-2.6389885,2
93.0,27.0,0.10959302,0.07806753,0.44603392,0.3120561,0.04484029,-3.0694032,1
93.0,28.0,0.08412029,0.061082125,0.28000838,0.21134663,0.35309774,-1.838432,5
93.0,31.0,0.057815954,0.056854364,0.23893699,0.1935215,0.44405088,-1.6907898,1
94.0,5.0,0.12479806,0.08188927,0.34466535,0.24182796,0.19307312,-2.0426426,11
94.0,6.0,0.08673531,0.059815366,0.23214447,0.16265915,0.44032958,-1.35993,3
94.0,7.0,0.12700585,0.08392672,0.3663472,0.26265445,0.13074274,-2.2663524,5
94.0,8.0,0.109549515,0.07423557,0.34331146,0.22209822,0.22783853,-2.1215818,4
94.0,9.0,0.11500227,0.083640866,0.31852084,0.24377447,0.22209376,-1.9352062,4
94.0,10.0,0.13699825,0.092932016,0.39609745,0.26796946,0.09517645,-2.354956,6
94.0,11.0,0.09788128,0.08165614,0.27076334,0.23249029,0.3040978,-1.6853063,2
94.0,12.0,0.120427236,0.08872659,0.38765898,0.24929948,0.1404892,-2.3743372,2
94.0,13.0,0.09385674,0.07812147,0.34655142,0.25911325,0.20720306,-2.3378074,5
94.0,14.0,0.08496699,0.07270445,0.30105045,0.2749696,0.255367,-2.1363182,3
94.0,15.0,0.07079024,0.067783125,0.29509565,0.2074834,0.34883237,-2.005185,3
94.0,16.0,0.112395324,0.09648531,0.4254639,0.3114171,0.042015076,-2.8557231,3
94.0,17.0,0.11873187,0.09056466,0.37197396,0.28900504,0.11861906,-2.386301,2
94.0,18.0,0.08169116,0.08395066,0.33488008,0.26792234,0.21833932,-2.3460538,2
94.0,19.0,0.108571365,0.08242959,0.37801617,0.2740739,0.14698577,-2.4772444,2
94.0,20.0,0.08700389,0.07160202,0.3274877,0.2607184,0.24120964,-2.2708726,4
94.0,23.0,0.11044468,0.07875131,0.44061756,0.304494,0.0532694,-3.008277,2
94.0,24.0,0.0850625,0.06869094,0.36447424,0.26465315,0.20838702,-2.5557451,2
94.0,26.0,0.0359624,0.058675952,0.23142736,0.26096144,0.39886588,-1.9996423,1
94.0,27.0,0.13746469,0.088978305,0.43781254,0.31532753,0.011246481,-2.7938685,1
94.0,28.0,0.14047936,0.091091484,0.40600583,0.32523927,0.027257292,-2.576351,1
94.0,29.0,0.09896552,0.07004344,0.33641845,0.30018514,0.18325564,-2.3698013,5
94.0,31.0,0.06571224,0.05526572,0.28996217,0.19705687,0.37898618,-2.0170312,1
95.0,6.0,0.12956326,0.09427035,0.38675916,0.29647195,0.07852543,-2.4312053,9
95.0,7.0,0.09466383,0.07866013,0.3226885,0.24980302,0.24162488,-2.1303678,2
95.0,8.0,0.11283636,0.08133817,0.34304288,0.27044165,0.17868952,-2.2014027,6
95.0,9.0,0.11167346,0.08175524,0.31803477,0.28431237,0.18109953,-2.0945568,2
95.0,10.0,0.12368469,0.091062635,0.36957335,0.30285254,0.10270633,-2.3723843,4
95.0,11.0,0.09511703,0.08445588,0.38825363,0.25817207,0.16499236,-2.5865338,2
95.0,12.0,0.11571296,0.089172736,0.40569082,0.30008048,0.07840192,-2.6795726,5
95.0,13.0,0.102044135,0.09240426,0.41976774,0.3369736,0.033306055,-2.9839275,2
95.0,14.0,0.10157375,0.08763681,0.39564088,0.32459837,0.07045343,-2.8063173,1
95.0,15.0,0.065328345,0.06397891,0.26449656,0.25547588,0.3328218,-2.0015342,4
95.0,16.0,0.11205268,0.09379487,0.4176324,0.3610523,0.004530552,-2.9567208,2
95.0,17.0,0.05707054,0.06039377,0.24829659,0.2566198,0.3628375,-1.9522827,2
95.0,21.0,0.13182402,0.08802005,0.44137782,0.3137848,0.015640786,-2.85818,1
95.0,22.0,0.10691068,0.08451672,0.43817732,0.32783264,0.032851186,-3.0628514,2
95.0,23.0,0.07535453,0.06950431,0.33123899,0.29687774,0.21023758,-2.5028405,2
95.0,24.0,0.11682746,0.08089329,0.44934294,0.31571,0.030246217,-3.0380776,1
95.0,25.0,0.06905757,0.06090836,0.30126032,0.23968118,0.31846827,-2.1786277,3
95.0,26.0,0.08923267,0.07333315,0.44447017,0.33143458,0.05323105,-3.2724662,1
95.0,28.0,0.088548504,0.08898478,0.45189217,0.3312294,0.026836276,-3.2913039,1
95.0,30.0,0.094592705,0.077324055,0.35950664,0.30239666,0.15396048,-2.5502362,4
95.0,35.0,0.086836666,0.076625034,0.3746635,0.2978701,0.1568486,-2.6868548,1
96.0,7.0,0.12324069,0.08559036,0.37596288,0.28876194,0.11027951,-2.40679,6
96.0,8.0,0.13508007,0.087143846,0.3953152,0.3001365,0.071367614,-2.4777856,7
96.0,9.0,0.08006071,0.06480685,0.26959267,0.24559207,0.32341504,-1.898036,3
96.0,10.0,0.11678141,0.0792597,0.35554156,0.28277823,0.15550123,-2.297568,5
96.0,11.0,0.10332819,0.08033842,0.35840145,0.29881594,0.14479576,-2.465607,6
96.0,12.0,0.09206504,0.072510645,0.3819728,0.28149053,0.16186672,-2.6718917,2
96.0,13.0,0.112912476,0.08350041,0.42731866,0.33074334,0.034707695,-2.958567,3
96.0,14.0,0.10664358,0.08147737,0.44424,0.35343572,0.0021863442,-3.1963608,1
96.0,15.0,0.09263921,0.078898594,0.3751493,0.32468304,0.11736832,-2.7323406,5
96.0,16.0,0.06998346,0.067350425,0.32390735,0.21597238,0.31111836,-2.2432604,1
96.0,17.0,0.072844595,0.071105406,0.3257969,0.30747992,0.21043968,-2.5010707,2
96.0,18.0,0.06861827,0.056487896,0.2889589,0.25626332,0.3113654,-2.1752746,4
96.0,19.0,0.06822047,0.060587402,0.27003798,0.30052432,0.2917399,-2.1455762,3
96.0,20.0,0.093688585,0.071925804,0.3783574,0.298672,0.14446229,-2.6944695,2
96.0,23.0,0.11004649,0.08179985,0.43506914,0.34602183,0.008883628,-3.0997736,1
96.0,26.0,0.07903802,0.06331712,0.36237714,0.2998387,0.17836565,-2.7240922,1
96.0,28.0,0.062109187,0.038607113,0.22323807,0.12531352,0.53158635,-1.4217831,1
96.0,29.0,0.004373116,0.012567223,0.04725574,0.059826184,0.8688565,-0.45264906,1
97.0,8.0,0.08752907,0.06705434,0.30756113,0.26394084,0.24011536,-2.1947584,7
97.0,9.0,0.094701305,0.07474323,0.34881866,0.28836936,0.1744988,-2.4521866,5
97.0,10.0,0.06818995,0.052825186,0.22338378,0.21256985,0.4237296,-1.6007847,4
97.0,11.0,0.11887278,0.1001297,0.3699431,0.3300862,0.068725444,-2.4681265,1
97.0,12.0,0.13159858,0.08017523,0.39762303,0.37257364,0.0044518183,-2.7604377,1
97.0,13.0,0.113402344,0.08942741,0.40936264,0.32988858,0.04484182,-2.8154352,1
97.0,14.0,0.0027516498,0.0071835076,0.030256543,0.015377284,0.91397977,-0.276788,1
97.0,15.0,0.10044652,0.09076,0.4489591,0.33312812,0.00832372,-3.1971476,1
97.0,16.0,0.08636405,0.074355125,0.3462187,0.29155636,0.18500261,-2.4998407,4
97.0,17.0,0.092137545,0.07986608,0.401763,0.3203588,0.09287999,-2.910563,2
97.0,18.0,0.0335415,0.054381087,0.13858075,0.37592775,0.3798804,-1.732325,1
97.0,19.0,0.08042539,0.061611902,0.2986057,0.23651497,0.30068234,-2.0916126,3
97.0,22.0,0.11971408,0.083328426,0.40451705,0.3238447,0.056553155,-2.7353158,2
97.0,32.0,0.05409821,0.055315793,0.25669655,0.297542,0.31605142,-2.180543,2
97.0,35.0,0.027852466,0.046903536,0.23804462,0.2878233,0.37714243,-2.2339458,1
98.0,9.0,0.11404042,0.08499731,0.4063291,0.29777536,0.078128815,-2.7172296,5
98.0,10.0,0.115694396,0.08223224,0.36346102,0.28688514,0.13372977,-2.379638,8
98.0,11.0,0.10103391,0.07775529,0.3650843,0.27973914,0.15596972,-2.491762,2
98.0,12.0,0.10505766,0.076584354,0.38659817,0.29453352,0.11832381,-2.65801,2
98.0,14.0,0.08069619,0.077909015,0.44177234,0.2829047,0.10117942,-3.1675804,3
98.0,15.0,0.050691366,0.058384344,0.29813588,0.25334156,0.31776482,-2.3549595,2
98.0,16.0,0.083717205,0.07145973,0.38872126,0.2976453,0.14382541,-2.8379025,2
98.0,17.0,0.08810505,0.07920153,0.4400426,0.31557682,0.06243533,-3.1974423,3
98.0,18.0,0.08218186,0.072322056,0.3767889,0.26084214,0.19299068,-2.6537092,4
98.0,19.0,0.086234294,0.07762688,0.42614043,0.32418922,0.06877514,-3.1484137,3
98.0,21.0,0.08271402,0.06666228,0.38299397,0.2503845,0.19765075,-2.6879797,2
98.0,22.0,0.0026950228,0.008455497,0.022577466,0.023376763,0.9184302,-0.23121798,1
98.0,23.0,0.046307575,0.05104423,0.27682748,0.24148604,0.35647723,-2.2379963,1
98.0,24.0,0.08227778,0.07153169,0.41926107,0.29269814,0.11780751,-3.050103,1
98.0,27.0,0.08459053,0.07755669,0.39940858,0.30104542,0.11648133,-2.9127483,1
98.0,28.0,0.045285158,0.054504752,0.271933,0.2761116,0.33340055,-2.2854471,2
98.0,29.0,0.086925924,0.09169991,0.44006118,0.31346557,0.040626593,-3.188188,1
99.0,10.0,0.097739674,0.0755664,0.40892148,0.3106525,0.07883627,-2.9354036,3
99.0,11.0,0.07944244,0.067905314,0.35970095,0.25859362,0.17992489,-2.6388588,6
99.0,12.0,0.090103015,0.07704942,0.44163927,0.28980747,0.07640638,-3.1441274,2
99.0,13.0,0.11238296,0.08693765,0.43775588,0.30927187,0.019059286,-3.009577,2
99.0,14.0,0.089951925,0.08027459,0.46861616,0.296528,0.011965151,-3.3984265,1
99.0,15.0,0.045033112,0.048413012,0.31309986,0.17020026,0.39562136,-2.2926316,2
99.0,16.0,0.0047173765,0.016280979,0.054975223,0.25113225,0.63297886,-1.135185,1
99.0,17.0,0.08769391,0.079027764,0.42309776,0.317875,0.062075127,-3.1203697,3
99.0,18.0,0.073929146,0.06958029,0.41811365,0.29622415,0.10325523,-3.1639304,2
99.0,19.0,0.06848848,0.06311626,0.35680586,0.24058145,0.23036888,-2.628008,2
99.0,20.0,0.081804246,0.0739812,0.4701531,0.33551738,0.0035690898,-3.5664494,1
99.0,22.0,0.08674093,0.074854545,0.41101837,0.29801604,0.09662882,-3.000769,3
99.0,31.0,0.07208287,0.07471637,0.44233918,0.3655484,0.005010529,-3.5392315,1
99.0,32.0,0.019341266,0.038569722,0.18521526,0.3237764,0.38297325,-2.1120632,1
99.0,34.0,0.054705814,0.058504988,0.33244967,0.24858165,0.2661804,-2.5876443,3
